OrderID,Date,Month,Region,Country,SalesRep,Product,Category,Units,UnitPrice,Revenue,Cost,Profit
SO-2025-04828,2025-04-01,2025-04,Europe,France,Emma Laurent,Noise-Cancel Headset,Accessories,10,223.2,2232.0,1180.0,1052.0
SO-2025-05761,2025-04-01,2025-04,APAC,Australia,Chloe Wong,Security Suite,Software,13,637.0,8281.0,1430.0,6851.0
SO-2025-01058,2025-04-01,2025-04,APAC,India,Haruto Sato,Laptop Pro 15,Hardware,3,1218.0,3654.0,2940.0,714.0
SO-2025-00703,2025-04-01,2025-04,North America,Mexico,Liam Chen,Laptop Air 13,Hardware,4,903.0,3612.0,2800.0,812.0
SO-2025-02206,2025-04-01,2025-04,Europe,Spain,Oliver Smith,Wireless Mouse,Accessories,7,64.35,450.45,168.0,282.45
SO-2025-05268,2025-04-01,2025-04,North America,Mexico,Sofia Ramirez,Laptop Air 13,Hardware,2,913.5,1827.0,1400.0,427.0
SO-2025-01171,2025-04-01,2025-04,Europe,United Kingdom,Noah Muller,UltraWide Monitor 34,Hardware,1,570.4,570.4,410.0,160.4
SO-2025-02903,2025-04-01,2025-04,North America,United States,Sofia Ramirez,Wireless Mouse,Accessories,2,54.6,109.2,48.0,61.2
SO-2025-03091,2025-04-01,2025-04,LATAM,Brazil,Diego Fernandez,Security Suite,Software,23,623.0,14329.0,2530.0,11799.0
SO-2025-04170,2025-04-01,2025-04,APAC,Australia,Haruto Sato,Mechanical Keyboard,Accessories,3,111.8,335.4,186.0,149.4
SO-2025-05191,2025-04-01,2025-04,Europe,Spain,Oliver Smith,USB-C Dock,Accessories,6,144.0,864.0,528.0,336.0
SO-2025-02342,2025-04-01,2025-04,APAC,India,Chloe Wong,UltraWide Monitor 34,Hardware,1,520.8,520.8,410.0,110.8
SO-2025-03817,2025-04-01,2025-04,North America,Mexico,Ava Thompson,Laptop Air 13,Hardware,3,934.5,2803.5,2100.0,703.5
SO-2025-03055,2025-04-02,2025-04,Europe,Spain,Oliver Smith,Analytics Add-on,Software,17,414.0,7038.0,1190.0,5848.0
SO-2025-02223,2025-04-02,2025-04,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,1,570.4,570.4,410.0,160.4
SO-2025-03455,2025-04-02,2025-04,APAC,India,Priya Nair,Analytics Add-on,Software,19,441.0,8379.0,1330.0,7049.0
SO-2025-03626,2025-04-02,2025-04,Europe,France,Emma Laurent,Laptop Air 13,Hardware,2,892.5,1785.0,1400.0,385.0
SO-2025-05009,2025-04-02,2025-04,North America,Canada,Ava Thompson,USB-C Dock,Accessories,10,160.2,1602.0,880.0,722.0
SO-2025-03785,2025-04-02,2025-04,Europe,France,Noah Muller,Wireless Mouse,Accessories,5,52.0,260.0,120.0,140.0
SO-2025-01400,2025-04-02,2025-04,APAC,India,Haruto Sato,Laptop Pro 15,Hardware,1,1363.0,1363.0,980.0,383.0
SO-2025-03979,2025-04-02,2025-04,Europe,France,Noah Muller,Laptop Pro 15,Hardware,4,1363.0,5452.0,3920.0,1532.0
SO-2025-05013,2025-04-02,2025-04,LATAM,Chile,Mateo Silva,Mechanical Keyboard,Accessories,5,107.9,539.5,310.0,229.5
SO-2025-03910,2025-04-02,2025-04,North America,United States,Liam Chen,Laptop Pro 15,Hardware,2,1218.0,2436.0,1960.0,476.0
SO-2025-05729,2025-04-02,2025-04,APAC,Japan,Priya Nair,Noise-Cancel Headset,Accessories,1,211.2,211.2,118.0,93.2
SO-2025-03716,2025-04-02,2025-04,North America,Canada,Liam Chen,Noise-Cancel Headset,Accessories,6,218.4,1310.4,708.0,602.4
SO-2025-04353,2025-04-02,2025-04,Europe,France,Noah Muller,Laptop Air 13,Hardware,1,945.0,945.0,700.0,245.0
SO-2025-02372,2025-04-02,2025-04,APAC,Australia,Priya Nair,Wireless Mouse,Accessories,3,52.0,156.0,72.0,84.0
SO-2025-02331,2025-04-03,2025-04,Europe,Spain,Oliver Smith,Laptop Pro 15,Hardware,1,1305.0,1305.0,980.0,325.0
SO-2025-00100,2025-04-03,2025-04,North America,United States,Sofia Ramirez,Laptop Pro 15,Hardware,1,1334.0,1334.0,980.0,354.0
SO-2025-03425,2025-04-03,2025-04,North America,Canada,Sofia Ramirez,Mechanical Keyboard,Accessories,4,107.9,431.6,248.0,183.6
SO-2025-01333,2025-04-03,2025-04,North America,Mexico,Liam Chen,Analytics Add-on,Software,17,432.0,7344.0,1190.0,6154.0
SO-2025-04961,2025-04-03,2025-04,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,6,65.0,390.0,144.0,246.0
SO-2025-01854,2025-04-03,2025-04,LATAM,Chile,Mateo Silva,Analytics Add-on,Software,11,373.5,4108.5,770.0,3338.5
SO-2025-02961,2025-04-03,2025-04,Europe,Spain,Emma Laurent,Noise-Cancel Headset,Accessories,2,211.2,422.4,236.0,186.4
SO-2025-04711,2025-04-03,2025-04,North America,United States,Ava Thompson,Security Suite,Software,4,574.0,2296.0,440.0,1856.0
SO-2025-01468,2025-04-03,2025-04,Europe,Germany,Emma Laurent,CRM Suite (annual),Software,18,801.0,14418.0,2520.0,11898.0
SO-2025-05486,2025-04-03,2025-04,APAC,Japan,Haruto Sato,Noise-Cancel Headset,Accessories,7,240.0,1680.0,826.0,854.0
SO-2025-02614,2025-04-03,2025-04,APAC,India,Chloe Wong,Noise-Cancel Headset,Accessories,9,199.2,1792.8,1062.0,730.8
SO-2025-04386,2025-04-04,2025-04,LATAM,Chile,Mateo Silva,UltraWide Monitor 34,Hardware,4,514.6,2058.4,1640.0,418.4
SO-2025-01842,2025-04-04,2025-04,Europe,Germany,Emma Laurent,Laptop Air 13,Hardware,1,1018.5,1018.5,700.0,318.5
SO-2025-03526,2025-04-04,2025-04,North America,Mexico,Liam Chen,Mechanical Keyboard,Accessories,6,122.2,733.2,372.0,361.2
SO-2025-01040,2025-04-04,2025-04,LATAM,Chile,Mateo Silva,Mechanical Keyboard,Accessories,3,123.5,370.5,186.0,184.5
SO-2025-05822,2025-04-04,2025-04,North America,United States,Liam Chen,Mechanical Keyboard,Accessories,6,105.3,631.8,372.0,259.8
SO-2025-00931,2025-04-04,2025-04,North America,Canada,Liam Chen,Wireless Mouse,Accessories,10,64.35,643.5,240.0,403.5
SO-2025-01906,2025-04-04,2025-04,Europe,Spain,Noah Muller,Wireless Mouse,Accessories,9,55.25,497.25,216.0,281.25
SO-2025-03833,2025-04-04,2025-04,Europe,France,Emma Laurent,Laptop Pro 15,Hardware,3,1203.5,3610.5,2940.0,670.5
SO-2025-00648,2025-04-04,2025-04,North America,Canada,Liam Chen,Laptop Pro 15,Hardware,3,1276.0,3828.0,2940.0,888.0
SO-2025-05971,2025-04-04,2025-04,APAC,Australia,Chloe Wong,Laptop Air 13,Hardware,3,840.0,2520.0,2100.0,420.0
SO-2025-04408,2025-04-04,2025-04,APAC,India,Chloe Wong,Noise-Cancel Headset,Accessories,2,225.6,451.2,236.0,215.2
SO-2025-02116,2025-04-04,2025-04,North America,United States,Sofia Ramirez,Wireless Mouse,Accessories,5,56.55,282.75,120.0,162.75
SO-2025-01378,2025-04-04,2025-04,North America,United States,Sofia Ramirez,Mechanical Keyboard,Accessories,7,123.5,864.5,434.0,430.5
SO-2025-00014,2025-04-05,2025-04,Europe,United Kingdom,Noah Muller,Analytics Add-on,Software,5,391.5,1957.5,350.0,1607.5
SO-2025-01769,2025-04-05,2025-04,Europe,France,Noah Muller,Wireless Mouse,Accessories,4,61.75,247.0,96.0,151.0
SO-2025-04221,2025-04-05,2025-04,APAC,Australia,Haruto Sato,Mechanical Keyboard,Accessories,7,130.0,910.0,434.0,476.0
SO-2025-03875,2025-04-05,2025-04,LATAM,Argentina,Mateo Silva,Analytics Add-on,Software,19,391.5,7438.5,1330.0,6108.5
SO-2025-01269,2025-04-05,2025-04,North America,United States,Sofia Ramirez,Security Suite,Software,7,623.0,4361.0,770.0,3591.0
SO-2025-04426,2025-04-05,2025-04,Europe,Spain,Emma Laurent,Mechanical Keyboard,Accessories,8,122.2,977.6,496.0,481.6
SO-2025-03462,2025-04-05,2025-04,North America,United States,Ava Thompson,Security Suite,Software,16,602.0,9632.0,1760.0,7872.0
SO-2025-02284,2025-04-05,2025-04,North America,Mexico,Ava Thompson,Mechanical Keyboard,Accessories,10,127.4,1274.0,620.0,654.0
SO-2025-04562,2025-04-05,2025-04,Europe,United Kingdom,Oliver Smith,Security Suite,Software,13,665.0,8645.0,1430.0,7215.0
SO-2025-02506,2025-04-05,2025-04,APAC,Japan,Haruto Sato,Wireless Mouse,Accessories,8,62.4,499.2,192.0,307.2
SO-2025-00330,2025-04-05,2025-04,North America,Canada,Liam Chen,Wireless Mouse,Accessories,8,54.6,436.8,192.0,244.8
SO-2025-01885,2025-04-05,2025-04,North America,United States,Liam Chen,UltraWide Monitor 34,Hardware,1,576.6,576.6,410.0,166.6
SO-2025-02541,2025-04-05,2025-04,North America,Mexico,Sofia Ramirez,Noise-Cancel Headset,Accessories,1,213.6,213.6,118.0,95.6
SO-2025-04363,2025-04-05,2025-04,APAC,Singapore,Chloe Wong,CRM Suite (annual),Software,13,900.0,11700.0,1820.0,9880.0
SO-2025-05959,2025-04-05,2025-04,North America,Canada,Liam Chen,UltraWide Monitor 34,Hardware,2,582.8,1165.6,820.0,345.6
SO-2025-02641,2025-04-05,2025-04,North America,Canada,Liam Chen,USB-C Dock,Accessories,2,172.8,345.6,176.0,169.6
SO-2025-02324,2025-04-05,2025-04,APAC,Japan,Priya Nair,Mechanical Keyboard,Accessories,3,107.9,323.7,186.0,137.7
SO-2025-01002,2025-04-05,2025-04,APAC,Japan,Chloe Wong,Laptop Pro 15,Hardware,4,1218.0,4872.0,3920.0,952.0
SO-2025-02164,2025-04-05,2025-04,APAC,Japan,Haruto Sato,CRM Suite (annual),Software,15,801.0,12015.0,2100.0,9915.0
SO-2025-05039,2025-04-06,2025-04,Europe,Spain,Noah Muller,Mechanical Keyboard,Accessories,7,110.5,773.5,434.0,339.5
SO-2025-01266,2025-04-06,2025-04,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,1,147.6,147.6,88.0,59.6
SO-2025-01726,2025-04-06,2025-04,APAC,India,Priya Nair,CRM Suite (annual),Software,15,783.0,11745.0,2100.0,9645.0
SO-2025-03374,2025-04-06,2025-04,Europe,France,Oliver Smith,Analytics Add-on,Software,12,450.0,5400.0,840.0,4560.0
SO-2025-04657,2025-04-06,2025-04,North America,United States,Ava Thompson,Analytics Add-on,Software,11,387.0,4257.0,770.0,3487.0
SO-2025-05519,2025-04-06,2025-04,North America,United States,Sofia Ramirez,Security Suite,Software,5,602.0,3010.0,550.0,2460.0
SO-2025-04095,2025-04-07,2025-04,Europe,France,Emma Laurent,Security Suite,Software,12,623.0,7476.0,1320.0,6156.0
SO-2025-02152,2025-04-07,2025-04,North America,United States,Sofia Ramirez,Noise-Cancel Headset,Accessories,7,228.0,1596.0,826.0,770.0
SO-2025-01165,2025-04-07,2025-04,LATAM,Argentina,Diego Fernandez,Mechanical Keyboard,Accessories,3,109.2,327.6,186.0,141.6
SO-2025-01096,2025-04-07,2025-04,North America,Canada,Sofia Ramirez,Laptop Air 13,Hardware,3,997.5,2992.5,2100.0,892.5
SO-2025-04402,2025-04-07,2025-04,North America,Canada,Sofia Ramirez,Wireless Mouse,Accessories,1,65.0,65.0,24.0,41.0
SO-2025-04864,2025-04-07,2025-04,APAC,India,Chloe Wong,Analytics Add-on,Software,18,409.5,7371.0,1260.0,6111.0
SO-2025-01533,2025-04-07,2025-04,APAC,Singapore,Haruto Sato,USB-C Dock,Accessories,6,171.0,1026.0,528.0,498.0
SO-2025-03625,2025-04-07,2025-04,Europe,United Kingdom,Oliver Smith,USB-C Dock,Accessories,7,147.6,1033.2,616.0,417.2
SO-2025-01340,2025-04-07,2025-04,Europe,Germany,Oliver Smith,Mechanical Keyboard,Accessories,6,124.8,748.8,372.0,376.8
SO-2025-05133,2025-04-07,2025-04,North America,Mexico,Liam Chen,Security Suite,Software,13,630.0,8190.0,1430.0,6760.0
SO-2025-02685,2025-04-07,2025-04,APAC,Japan,Priya Nair,CRM Suite (annual),Software,17,738.0,12546.0,2380.0,10166.0
SO-2025-02544,2025-04-07,2025-04,Europe,Germany,Noah Muller,CRM Suite (annual),Software,10,729.0,7290.0,1400.0,5890.0
SO-2025-01369,2025-04-07,2025-04,APAC,India,Priya Nair,Laptop Air 13,Hardware,3,1018.5,3055.5,2100.0,955.5
SO-2025-03136,2025-04-07,2025-04,APAC,Australia,Chloe Wong,CRM Suite (annual),Software,23,810.0,18630.0,3220.0,15410.0
SO-2025-04687,2025-04-07,2025-04,APAC,India,Haruto Sato,Laptop Pro 15,Hardware,4,1174.5,4698.0,3920.0,778.0
SO-2025-00558,2025-04-07,2025-04,APAC,Singapore,Priya Nair,Mechanical Keyboard,Accessories,4,127.4,509.6,248.0,261.6
SO-2025-03181,2025-04-07,2025-04,North America,Mexico,Liam Chen,Analytics Add-on,Software,9,436.5,3928.5,630.0,3298.5
SO-2025-01526,2025-04-07,2025-04,Europe,United Kingdom,Oliver Smith,Analytics Add-on,Software,24,432.0,10368.0,1680.0,8688.0
SO-2025-05596,2025-04-07,2025-04,APAC,Australia,Priya Nair,CRM Suite (annual),Software,8,810.0,6480.0,1120.0,5360.0
SO-2025-02694,2025-04-08,2025-04,North America,Mexico,Ava Thompson,Analytics Add-on,Software,17,396.0,6732.0,1190.0,5542.0
SO-2025-05318,2025-04-08,2025-04,APAC,Japan,Chloe Wong,Wireless Mouse,Accessories,7,52.65,368.55,168.0,200.55
SO-2025-00758,2025-04-08,2025-04,Europe,Spain,Emma Laurent,Laptop Pro 15,Hardware,2,1218.0,2436.0,1960.0,476.0
SO-2025-03973,2025-04-08,2025-04,North America,Canada,Liam Chen,UltraWide Monitor 34,Hardware,4,620.0,2480.0,1640.0,840.0
SO-2025-00391,2025-04-08,2025-04,North America,Canada,Ava Thompson,Wireless Mouse,Accessories,10,64.35,643.5,240.0,403.5
SO-2025-04632,2025-04-08,2025-04,North America,Mexico,Sofia Ramirez,USB-C Dock,Accessories,2,172.8,345.6,176.0,169.6
SO-2025-04317,2025-04-08,2025-04,APAC,Japan,Haruto Sato,USB-C Dock,Accessories,10,169.2,1692.0,880.0,812.0
SO-2025-00480,2025-04-08,2025-04,APAC,India,Priya Nair,Analytics Add-on,Software,11,418.5,4603.5,770.0,3833.5
SO-2025-04823,2025-04-08,2025-04,LATAM,Argentina,Diego Fernandez,Laptop Pro 15,Hardware,4,1450.0,5800.0,3920.0,1880.0
SO-2025-05121,2025-04-08,2025-04,LATAM,Argentina,Camila Rojas,Wireless Mouse,Accessories,1,59.15,59.15,24.0,35.15
SO-2025-05197,2025-04-08,2025-04,Europe,United Kingdom,Emma Laurent,CRM Suite (annual),Software,9,819.0,7371.0,1260.0,6111.0
SO-2025-04252,2025-04-08,2025-04,Europe,Spain,Emma Laurent,USB-C Dock,Accessories,7,165.6,1159.2,616.0,543.2
SO-2025-00437,2025-04-08,2025-04,APAC,India,Priya Nair,Analytics Add-on,Software,24,450.0,10800.0,1680.0,9120.0
SO-2025-03369,2025-04-09,2025-04,North America,United States,Sofia Ramirez,Wireless Mouse,Accessories,3,53.3,159.9,72.0,87.9
SO-2025-02294,2025-04-09,2025-04,Europe,Spain,Oliver Smith,CRM Suite (annual),Software,4,864.0,3456.0,560.0,2896.0
SO-2025-01778,2025-04-09,2025-04,LATAM,Chile,Mateo Silva,CRM Suite (annual),Software,16,819.0,13104.0,2240.0,10864.0
SO-2025-04700,2025-04-09,2025-04,APAC,India,Chloe Wong,Laptop Air 13,Hardware,3,924.0,2772.0,2100.0,672.0
SO-2025-04359,2025-04-09,2025-04,Europe,United Kingdom,Oliver Smith,CRM Suite (annual),Software,3,819.0,2457.0,420.0,2037.0
SO-2025-02982,2025-04-09,2025-04,North America,Mexico,Sofia Ramirez,Laptop Air 13,Hardware,1,882.0,882.0,700.0,182.0
SO-2025-05551,2025-04-09,2025-04,APAC,India,Chloe Wong,Analytics Add-on,Software,20,409.5,8190.0,1400.0,6790.0
SO-2025-05655,2025-04-09,2025-04,Europe,Spain,Emma Laurent,USB-C Dock,Accessories,2,158.4,316.8,176.0,140.8
SO-2025-01962,2025-04-09,2025-04,Europe,Spain,Noah Muller,Analytics Add-on,Software,25,414.0,10350.0,1750.0,8600.0
SO-2025-02543,2025-04-10,2025-04,LATAM,Chile,Mateo Silva,Noise-Cancel Headset,Accessories,10,206.4,2064.0,1180.0,884.0
SO-2025-03451,2025-04-10,2025-04,APAC,Japan,Haruto Sato,Noise-Cancel Headset,Accessories,6,232.8,1396.8,708.0,688.8
SO-2025-00630,2025-04-10,2025-04,Europe,Germany,Noah Muller,USB-C Dock,Accessories,3,178.2,534.6,264.0,270.6
SO-2025-02726,2025-04-10,2025-04,North America,Canada,Ava Thompson,Noise-Cancel Headset,Accessories,1,220.8,220.8,118.0,102.8
SO-2025-02731,2025-04-10,2025-04,Europe,Spain,Emma Laurent,USB-C Dock,Accessories,6,167.4,1004.4,528.0,476.4
SO-2025-01138,2025-04-10,2025-04,APAC,Singapore,Haruto Sato,CRM Suite (annual),Software,19,873.0,16587.0,2660.0,13927.0
SO-2025-04541,2025-04-10,2025-04,North America,Mexico,Liam Chen,Analytics Add-on,Software,12,369.0,4428.0,840.0,3588.0
SO-2025-02521,2025-04-10,2025-04,Europe,Germany,Noah Muller,Noise-Cancel Headset,Accessories,3,237.6,712.8,354.0,358.8
SO-2025-01991,2025-04-10,2025-04,APAC,Singapore,Chloe Wong,Analytics Add-on,Software,1,387.0,387.0,70.0,317.0
SO-2025-03572,2025-04-10,2025-04,LATAM,Brazil,Mateo Silva,Analytics Add-on,Software,14,378.0,5292.0,980.0,4312.0
SO-2025-02872,2025-04-10,2025-04,Europe,United Kingdom,Noah Muller,Laptop Air 13,Hardware,4,892.5,3570.0,2800.0,770.0
SO-2025-03633,2025-04-10,2025-04,APAC,Singapore,Chloe Wong,Mechanical Keyboard,Accessories,7,118.3,828.1,434.0,394.1
SO-2025-01118,2025-04-11,2025-04,LATAM,Argentina,Camila Rojas,Wireless Mouse,Accessories,1,55.25,55.25,24.0,31.25
SO-2025-00526,2025-04-11,2025-04,LATAM,Argentina,Mateo Silva,Laptop Air 13,Hardware,3,871.5,2614.5,2100.0,514.5
SO-2025-01470,2025-04-11,2025-04,North America,Mexico,Ava Thompson,Security Suite,Software,5,616.0,3080.0,550.0,2530.0
SO-2025-03218,2025-04-11,2025-04,North America,Canada,Liam Chen,Wireless Mouse,Accessories,10,59.8,598.0,240.0,358.0
SO-2025-03709,2025-04-11,2025-04,Europe,Germany,Emma Laurent,Analytics Add-on,Software,18,409.5,7371.0,1260.0,6111.0
SO-2025-01620,2025-04-11,2025-04,Europe,United Kingdom,Oliver Smith,UltraWide Monitor 34,Hardware,3,576.6,1729.8,1230.0,499.8
SO-2025-02714,2025-04-11,2025-04,North America,Mexico,Ava Thompson,Noise-Cancel Headset,Accessories,9,201.6,1814.4,1062.0,752.4
SO-2025-00903,2025-04-11,2025-04,APAC,Japan,Haruto Sato,Security Suite,Software,4,644.0,2576.0,440.0,2136.0
SO-2025-02727,2025-04-11,2025-04,LATAM,Chile,Camila Rojas,Analytics Add-on,Software,12,436.5,5238.0,840.0,4398.0
SO-2025-03505,2025-04-11,2025-04,APAC,India,Priya Nair,Noise-Cancel Headset,Accessories,9,192.0,1728.0,1062.0,666.0
SO-2025-03642,2025-04-11,2025-04,North America,United States,Sofia Ramirez,CRM Suite (annual),Software,9,738.0,6642.0,1260.0,5382.0
SO-2025-00152,2025-04-11,2025-04,North America,Canada,Ava Thompson,Laptop Air 13,Hardware,4,934.5,3738.0,2800.0,938.0
SO-2025-04591,2025-04-11,2025-04,North America,United States,Liam Chen,Wireless Mouse,Accessories,3,53.3,159.9,72.0,87.9
SO-2025-00024,2025-04-11,2025-04,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,1,178.2,178.2,88.0,90.2
SO-2025-03119,2025-04-11,2025-04,North America,United States,Ava Thompson,USB-C Dock,Accessories,9,176.4,1587.6,792.0,795.6
SO-2025-04962,2025-04-11,2025-04,North America,Canada,Liam Chen,Security Suite,Software,15,693.0,10395.0,1650.0,8745.0
SO-2025-02631,2025-04-11,2025-04,Europe,Germany,Noah Muller,Laptop Pro 15,Hardware,3,1435.5,4306.5,2940.0,1366.5
SO-2025-00273,2025-04-11,2025-04,North America,Mexico,Sofia Ramirez,Laptop Pro 15,Hardware,3,1247.0,3741.0,2940.0,801.0
SO-2025-05018,2025-04-11,2025-04,North America,Canada,Sofia Ramirez,Wireless Mouse,Accessories,10,56.55,565.5,240.0,325.5
SO-2025-05692,2025-04-11,2025-04,Europe,United Kingdom,Emma Laurent,Analytics Add-on,Software,3,445.5,1336.5,210.0,1126.5
SO-2025-03611,2025-04-11,2025-04,North America,United States,Ava Thompson,Security Suite,Software,4,609.0,2436.0,440.0,1996.0
SO-2025-04534,2025-04-11,2025-04,APAC,India,Chloe Wong,Analytics Add-on,Software,19,387.0,7353.0,1330.0,6023.0
SO-2025-05682,2025-04-12,2025-04,North America,United States,Sofia Ramirez,UltraWide Monitor 34,Hardware,2,508.4,1016.8,820.0,196.8
SO-2025-01790,2025-04-12,2025-04,North America,Mexico,Ava Thompson,USB-C Dock,Accessories,10,172.8,1728.0,880.0,848.0
SO-2025-00402,2025-04-12,2025-04,Europe,Spain,Noah Muller,CRM Suite (annual),Software,18,765.0,13770.0,2520.0,11250.0
SO-2025-03416,2025-04-13,2025-04,APAC,Australia,Haruto Sato,Security Suite,Software,7,644.0,4508.0,770.0,3738.0
SO-2025-05173,2025-04-13,2025-04,North America,United States,Ava Thompson,Wireless Mouse,Accessories,7,59.15,414.05,168.0,246.05
SO-2025-02794,2025-04-13,2025-04,North America,Canada,Liam Chen,Laptop Pro 15,Hardware,3,1421.0,4263.0,2940.0,1323.0
SO-2025-04420,2025-04-13,2025-04,Europe,Spain,Emma Laurent,CRM Suite (annual),Software,18,873.0,15714.0,2520.0,13194.0
SO-2025-03381,2025-04-13,2025-04,Europe,Spain,Emma Laurent,Security Suite,Software,18,595.0,10710.0,1980.0,8730.0
SO-2025-01739,2025-04-13,2025-04,North America,Mexico,Liam Chen,Security Suite,Software,15,658.0,9870.0,1650.0,8220.0
SO-2025-02912,2025-04-13,2025-04,North America,Canada,Liam Chen,Wireless Mouse,Accessories,6,55.25,331.5,144.0,187.5
SO-2025-03382,2025-04-13,2025-04,North America,Mexico,Liam Chen,Analytics Add-on,Software,15,450.0,6750.0,1050.0,5700.0
SO-2025-04320,2025-04-13,2025-04,Europe,United Kingdom,Noah Muller,Mechanical Keyboard,Accessories,8,106.6,852.8,496.0,356.8
SO-2025-03786,2025-04-13,2025-04,APAC,Australia,Priya Nair,Wireless Mouse,Accessories,10,59.8,598.0,240.0,358.0
SO-2025-05216,2025-04-13,2025-04,APAC,India,Priya Nair,UltraWide Monitor 34,Hardware,2,620.0,1240.0,820.0,420.0
SO-2025-05544,2025-04-14,2025-04,APAC,India,Chloe Wong,Analytics Add-on,Software,1,409.5,409.5,70.0,339.5
SO-2025-05037,2025-04-14,2025-04,Europe,France,Emma Laurent,Analytics Add-on,Software,8,373.5,2988.0,560.0,2428.0
SO-2025-03006,2025-04-14,2025-04,North America,Canada,Sofia Ramirez,Noise-Cancel Headset,Accessories,2,225.6,451.2,236.0,215.2
SO-2025-00617,2025-04-14,2025-04,APAC,Australia,Haruto Sato,Analytics Add-on,Software,24,436.5,10476.0,1680.0,8796.0
SO-2025-04572,2025-04-14,2025-04,LATAM,Brazil,Camila Rojas,Laptop Pro 15,Hardware,4,1421.0,5684.0,3920.0,1764.0
SO-2025-05989,2025-04-14,2025-04,APAC,Singapore,Priya Nair,UltraWide Monitor 34,Hardware,3,570.4,1711.2,1230.0,481.2
SO-2025-02732,2025-04-14,2025-04,North America,United States,Ava Thompson,USB-C Dock,Accessories,6,180.0,1080.0,528.0,552.0
SO-2025-02329,2025-04-14,2025-04,North America,United States,Sofia Ramirez,Laptop Pro 15,Hardware,1,1218.0,1218.0,980.0,238.0
SO-2025-05612,2025-04-14,2025-04,North America,Mexico,Liam Chen,Laptop Pro 15,Hardware,1,1450.0,1450.0,980.0,470.0
SO-2025-03193,2025-04-14,2025-04,Europe,France,Noah Muller,Noise-Cancel Headset,Accessories,2,216.0,432.0,236.0,196.0
SO-2025-04499,2025-04-14,2025-04,LATAM,Argentina,Mateo Silva,Mechanical Keyboard,Accessories,9,109.2,982.8,558.0,424.8
SO-2025-05070,2025-04-14,2025-04,North America,Mexico,Liam Chen,Laptop Pro 15,Hardware,4,1276.0,5104.0,3920.0,1184.0
SO-2025-05791,2025-04-14,2025-04,Europe,United Kingdom,Emma Laurent,Security Suite,Software,9,686.0,6174.0,990.0,5184.0
SO-2025-03724,2025-04-15,2025-04,North America,United States,Sofia Ramirez,Mechanical Keyboard,Accessories,2,105.3,210.6,124.0,86.6
SO-2025-00010,2025-04-15,2025-04,North America,Mexico,Sofia Ramirez,USB-C Dock,Accessories,6,149.4,896.4,528.0,368.4
SO-2025-04433,2025-04-15,2025-04,Europe,Germany,Oliver Smith,Laptop Air 13,Hardware,3,924.0,2772.0,2100.0,672.0
